	docprops1	docprops2	relfreqs1	relfreqs2	meanrelfreqs	sd0	sd2	sdX	sr0	sr2	srX	dd0	dd2	ddX	dr0	dr2	drX
marcelle	0.0	0.005291005291005291	0.0	0.015873015873015872	0.008849557522123894	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14526022800019933	-0.1635711321409158	-0.1635711321409158	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.2282625786906163	0.2282625786906164
teucer	0.0	0.005291005291005291	0.0	0.007407407407407408	0.004129793510324484	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14303090675666374	-0.1450207273434908	-0.1450207273434908	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.2264390030738459	0.226439003073846
édouard	0.0	0.005291005291005291	0.0	0.019047619047619046	0.01061946902654867	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14609622346652518	-0.17018008030016868	-0.1701800803001688	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22894367408605795	0.22894367408605806
pharnace	0.0	0.005291005291005291	0.0	0.006349206349206349	0.0035398230088495575	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.1427522416012218	-0.14259975512899636	-0.14259975512899642	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22621012045817646	0.22621012045817657
absalon	0.0	0.005291005291005291	0.0	0.010582010582010583	0.005899705014749263	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.1438669022229896	-0.15214306183902	-0.15214306183901996	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22712429498390124	0.22712429498390135
cérès	0.0	0.005291005291005291	0.0	0.006349206349206349	0.0035398230088495575	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.1427522416012218	-0.14259975512899636	-0.14259975512899642	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22621012045817646	0.22621012045817657
thémistocle	0.0	0.005291005291005291	0.0	0.005291005291005291	0.0029498525073746312	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14247357644577985	-0.14015457279085047	-0.14015457279085056	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22598099274717498	0.2259809927471751
thémir	0.0	0.005291005291005291	0.0	0.009523809523809525	0.005309734513274336	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14358823706754764	-0.1497919264536041	-0.14979192645360415	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22689607913422943	0.22689607913422954
rhodes	0.0	0.005291005291005291	0.0	0.005291005291005291	0.0029498525073746312	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14247357644577985	-0.14015457279085047	-0.14015457279085056	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22598099274717498	0.2259809927471751
argie	0.0	0.005291005291005291	0.0	0.008465608465608466	0.00471976401179941	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.1433095719121057	-0.14741796415416142	-0.14741796415416145	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22666765218916907	0.22666765218916918
prusias	0.0	0.005291005291005291	0.0	0.01164021164021164	0.006489675516224188	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14414556737843154	-0.15447180511872644	-0.1544718051187265	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22735231056711008	0.22735231056711017
samos	0.0	0.005291005291005291	0.0	0.005291005291005291	0.0029498525073746312	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14247357644577985	-0.14015457279085047	-0.14015457279085056	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22598099274717498	0.2259809927471751
servilius	0.0	0.005291005291005291	0.0	0.007407407407407408	0.004129793510324484	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14303090675666374	-0.1450207273434908	-0.1450207273434908	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.2264390030738459	0.226439003073846
timocrate	0.0	0.005291005291005291	0.0	0.02010582010582011	0.0112094395280236	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14637488862196713	-0.17234395456507903	-0.17234395456507912	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22917045061609062	0.22917045061609073
connétable	0.0	0.005291005291005291	0.0	0.007407407407407408	0.004129793510324484	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14303090675666374	-0.1450207273434908	-0.1450207273434908	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.2264390030738459	0.226439003073846
prêtres	0.0	0.005291005291005291	0.0	0.005291005291005291	0.0029498525073746312	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14247357644577985	-0.14015457279085047	-0.14015457279085056	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22598099274717498	0.2259809927471751
assur	0.0	0.005291005291005291	0.0	0.020105820105820106	0.011209439528023599	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14637488862196713	-0.17234395456507903	-0.17234395456507906	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22917045061609062	0.2291704506160907
crassus	0.0	0.005291005291005291	0.0	0.009523809523809525	0.005309734513274336	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14358823706754764	-0.1497919264536041	-0.14979192645360415	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22689607913422943	0.22689607913422954
licine	0.0	0.005291005291005291	0.0	0.006349206349206349	0.0035398230088495575	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.1427522416012218	-0.14259975512899636	-0.14259975512899642	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22621012045817646	0.22621012045817657
étaler	0.0	0.005291005291005291	0.0	0.005291005291005291	0.0029498525073746312	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14247357644577985	-0.14015457279085047	-0.14015457279085056	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22598099274717498	0.2259809927471751
altdorff	0.0	0.005291005291005291	0.0	0.007407407407407408	0.004129793510324484	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14303090675666374	-0.1450207273434908	-0.1450207273434908	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.2264390030738459	0.226439003073846
sultane	0.0	0.005291005291005291	0.0	0.007407407407407408	0.004129793510324484	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14303090675666374	-0.1450207273434908	-0.1450207273434908	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.2264390030738459	0.226439003073846
gesler	0.0	0.005291005291005291	0.0	0.022222222222222223	0.012389380530973453	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14693221893285102	-0.17661508842281468	-0.1766150884228147	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22962367487791027	0.22962367487791036
immoler	0.0	0.005291005291005291	0.0	0.005291005291005291	0.0029498525073746312	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14247357644577985	-0.14015457279085047	-0.14015457279085056	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22598099274717498	0.2259809927471751
intrépidité	0.0	0.005291005291005291	0.0	0.005291005291005291	0.0029498525073746312	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14247357644577985	-0.14015457279085047	-0.14015457279085056	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22598099274717498	0.2259809927471751
agon	0.0	0.005291005291005291	0.0	0.009523809523809525	0.005309734513274336	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14358823706754764	-0.1497919264536041	-0.14979192645360415	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22689607913422943	0.22689607913422954
hémon	0.0	0.005291005291005291	0.0	0.009523809523809525	0.005309734513274336	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14358823706754764	-0.1497919264536041	-0.14979192645360415	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22689607913422943	0.22689607913422954
céthégus	0.0	0.005291005291005291	0.0	0.005291005291005291	0.0029498525073746312	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14247357644577985	-0.14015457279085047	-0.14015457279085056	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22598099274717498	0.2259809927471751
sunnon	0.0	0.005291005291005291	0.0	0.007407407407407408	0.004129793510324484	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.14303090675666374	-0.1450207273434908	-0.1450207273434908	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.2264390030738459	0.226439003073846
tancrède	0.0	0.005291005291005291	0.0	0.006349206349206349	0.0035398230088495575	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.1427522416012218	-0.14259975512899636	-0.14259975512899642	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22621012045817646	0.22621012045817657
ydace	0.0	0.005291005291005291	0.0	0.012698412698412698	0.007079646017699115	-0.005291005291005291	-0.07175387812176134	-0.07175387812176144	-0.1444242325338735	-0.15677857879477486	-0.15677857879477486	-0.5895026455026454	-0.4259708078612253	-0.4259708078612253	-0.5895026455026454	0.22758013647568417	0.22758013647568426
île	0.009333333333333334	0.014814814814814815	0.010666666666666668	0.01798941798941799	0.014749262536873158	-0.005481481481481481	-0.07077115280775662	-0.07077115280775667	-0.1430086135442284	-0.1432145591070085	-0.14321455910700845	-0.5895026454554108	-0.42602484292972287	-0.42602484292972287	-0.5895026454820398	0.2263361919409687	0.2263361919409688
inspiré	0.009333333333333334	0.014814814814814815	0.009333333333333334	0.015873015873015876	0.012979351032448376	-0.005481481481481481	-0.07077115280775662	-0.07077115280775667	-0.14280240132920136	-0.1417526747436918	-0.14175267474369183	-0.5895026454554108	-0.42602484292972287	-0.42602484292972287	-0.5895026454822115	0.22618430441932785	0.22618430441932796
ensemble	0.009333333333333334	0.014814814814814815	0.009333333333333334	0.014814814814814815	0.012389380530973451	-0.005481481481481481	-0.07077115280775662	-0.07077115280775667	-0.1425237361737594	-0.13950939115463407	-0.1395093911546341	-0.5895026454554108	-0.42602484292972287	-0.42602484292972287	-0.589502645480752	0.22596579539824943	0.22596579539824954
soumission	0.009333333333333334	0.014814814814814815	0.009333333333333334	0.014814814814814817	0.012389380530973453	-0.005481481481481481	-0.07077115280775662	-0.07077115280775667	-0.1425237361737594	-0.13950939115463407	-0.1395093911546341	-0.5895026454554108	-0.42602484292972287	-0.42602484292972287	-0.589502645480752	0.22596579539824943	0.22596579539824954
inhumanité	0.004	0.009523809523809525	0.004	0.009523809523809525	0.007079646017699115	-0.005523809523809525	-0.07182585440005748	-0.07182585440005752	-0.14253488277997708	-0.14020182686311064	-0.14020182686311067	-0.5895026454711556	-0.4258823585269036	-0.4258823585269036	-0.5895026454880498	0.22600586909939022	0.2260058690993903
combattant	0.004	0.009523809523809525	0.004	0.010582010582010581	0.007669616519174041	-0.005523809523809525	-0.07182585440005748	-0.07182585440005752	-0.14281354793541903	-0.14255296224852654	-0.14255296224852648	-0.5895026454711556	-0.4258823585269036	-0.4258823585269036	-0.5895026454895094	0.2262301976710612	0.22623019767106128
puisque	0.024	0.02962962962962963	0.025333333333333336	0.02962962962962963	0.027728613569321534	-0.00562962962962963	-0.06908794595829465	-0.0690879459582947	-0.14221163119966443	-0.1357891559640787	-0.1357891559640787	-0.5895026454419151	-0.4261800340989683	-0.4261800340989683	-0.5895026454729329	0.22565936650609303	0.22565936650609314
brûlé	0.008	0.013756613756613757	0.008	0.013756613756613757	0.0112094395280236	-0.005756613756613757	-0.0718924867020304	-0.07189248670203036	-0.14259618911417432	-0.14024557249273786	-0.14024557249273786	-0.5895026454590442	-0.42579481249979334	-0.42579481249979334	-0.5895026454824361	0.22603049139668777	0.22603049139668785
plaie	0.008	0.013756613756613757	0.008	0.013756613756613757	0.0112094395280236	-0.005756613756613757	-0.0718924867020304	-0.07189248670203036	-0.14259618911417432	-0.14024557249273786	-0.14024557249273786	-0.5895026454590442	-0.42579481249979334	-0.42579481249979334	-0.5895026454824361	0.22603049139668777	0.22603049139668785
sortie	0.008	0.013756613756613757	0.008	0.013756613756613757	0.011209439528023599	-0.005756613756613757	-0.0718924867020304	-0.07189248670203036	-0.14259618911417432	-0.14024557249273786	-0.14024557249273786	-0.5895026454590442	-0.42579481249979334	-0.42579481249979334	-0.5895026454824361	0.22603049139668777	0.22603049139668785
feu	0.208	0.21375661375661376	0.29200000000000004	0.2888888888888889	0.2902654867256637	-0.005756613756613765	-0.05944841073357581	-0.05944841073357581	-0.14026097511157076	-0.12559950675693748	-0.12559950675693748	-0.5895026454296889	-0.4272074443406412	-0.4272074443406412	-0.5895026454675197	0.22440774520540274	0.22440774520540283
maîtres	0.0026666666666666666	0.008465608465608466	0.002666666666666667	0.009523809523809525	0.006489675516224188	-0.0057989417989418	-0.0730156517597601	-0.07301565175976003	-0.14288600087583395	-0.14335691833095818	-0.14335691833095815	-0.5895026454790281	-0.4256439291797835	-0.4256439291797835	-0.589502645492915	0.2262987434391205	0.2262987434391206
puisqu'enfin	0.0026666666666666666	0.008465608465608466	0.002666666666666667	0.009523809523809525	0.006489675516224188	-0.0057989417989418	-0.0730156517597601	-0.07301565175976003	-0.14288600087583395	-0.14335691833095818	-0.14335691833095815	-0.5895026454790281	-0.4256439291797835	-0.4256439291797835	-0.589502645492915	0.2262987434391205	0.2262987434391206
mécontent	0.0026666666666666666	0.008465608465608466	0.004	0.009523809523809525	0.007079646017699115	-0.0057989417989418	-0.0730156517597601	-0.07301565175976003	-0.14253488277997708	-0.14020182686311064	-0.14020182686311067	-0.5895026454790281	-0.4256439291797835	-0.4256439291797835	-0.5895026454880498	0.22600586909939022	0.2260058690993903
gémissement	0.0026666666666666666	0.008465608465608466	0.002666666666666667	0.008465608465608466	0.0058997050147492625	-0.0057989417989418	-0.0730156517597601	-0.07301565175976003	-0.142607335720392	-0.1409829560315155	-0.14098295603151545	-0.5895026454790281	-0.4256439291797835	-0.4256439291797835	-0.5895026454916987	0.2260729272910984	0.22607292729109849
faste	0.0026666666666666666	0.008465608465608466	0.002666666666666667	0.008465608465608466	0.0058997050147492625	-0.0057989417989418	-0.0730156517597601	-0.07301565175976003	-0.142607335720392	-0.1409829560315155	-0.14098295603151545	-0.5895026454790281	-0.4256439291797835	-0.4256439291797835	-0.5895026454916987	0.2260729272910984	0.22607292729109849
chéri	0.0026666666666666666	0.008465608465608466	0.002666666666666667	0.008465608465608466	0.0058997050147492625	-0.0057989417989418	-0.0730156517597601	-0.07301565175976003	-0.142607335720392	-0.1409829560315155	-0.14098295603151545	-0.5895026454790281	-0.4256439291797835	-0.4256439291797835	-0.5895026454916987	0.2260729272910984	0.22607292729109849
souffle|soufflé	0.0026666666666666666	0.008465608465608466	0.002666666666666667	0.008465608465608466	0.0058997050147492625	-0.0057989417989418	-0.0730156517597601	-0.07301565175976003	-0.142607335720392	-0.1409829560315155	-0.14098295603151545	-0.5895026454790281	-0.4256439291797835	-0.4256439291797835	-0.5895026454916987	0.2260729272910984	0.22607292729109849
europe	0.0026666666666666666	0.008465608465608466	0.002666666666666667	0.008465608465608466	0.0058997050147492625	-0.0057989417989418	-0.0730156517597601	-0.07301565175976003	-0.142607335720392	-0.1409829560315155	-0.14098295603151545	-0.5895026454790281	-0.4256439291797835	-0.4256439291797835	-0.5895026454916987	0.2260729272910984	0.22607292729109849
ours	0.0026666666666666666	0.008465608465608466	0.002666666666666667	0.009523809523809525	0.006489675516224188	-0.0057989417989418	-0.0730156517597601	-0.07301565175976003	-0.14288600087583395	-0.14335691833095818	-0.14335691833095815	-0.5895026454790281	-0.4256439291797835	-0.4256439291797835	-0.589502645492915	0.2262987434391205	0.2262987434391206
habitant	0.012	0.01798941798941799	0.013333333333333332	0.01798941798941799	0.01592920353982301	-0.005989417989417989	-0.0719543488815404	-0.0719543488815404	-0.14230637735251467	-0.13739246986057901	-0.13739246986057896	-0.5895026454526323	-0.42570805049038485	-0.42570805049038485	-0.5895026454768885	0.2257769234949365	0.22577692349493658
incertitude	0.012	0.01798941798941799	0.012000000000000002	0.019047619047619046	0.01592920353982301	-0.005989417989417989	-0.0719543488815404	-0.0719543488815404	-0.14293616060381348	-0.14246938125432723	-0.14246938125432732	-0.5895026454526323	-0.42570805049038485	-0.42570805049038485	-0.589502645480752	0.2262706237501729	0.226270623750173
seul	0.006666666666666667	0.012698412698412698	0.006666666666666666	0.015873015873015872	0.011799410029498525	-0.006031746031746031	-0.07303836089978627	-0.07303836089978623	-0.14350463752091505	-0.14779041844727167	-0.14779041844727164	-0.5895026454632832	-0.42556152446078693	-0.42556152446078693	-0.5895026454880498	0.2267594178275462	0.2267594178275463
hippolyte	0.006666666666666667	0.012698412698412698	0.012000000000000002	0.041269841269841276	0.02831858407079646	-0.006031746031746031	-0.07303836089978627	-0.07303836089978623	-0.14878812886809442	-0.18431790183687505	-0.18431790183687505	-0.5895026454632832	-0.42556152446078693	-0.42556152446078693	-0.5895026454925407	0.23078634421469307	0.23078634421469316
tigre	0.006666666666666667	0.012698412698412698	0.006666666666666666	0.013756613756613757	0.010619469026548672	-0.006031746031746031	-0.07303836089978627	-0.07303836089978623	-0.14294730721003115	-0.14328307982937064	-0.1432830798293706	-0.5895026454632832	-0.42556152446078693	-0.42556152446078693	-0.5895026454858043	0.2263173695504143	0.22631736955041437
fort	0.006666666666666667	0.012698412698412698	0.008	0.013756613756613757	0.011209439528023599	-0.006031746031746031	-0.07303836089978627	-0.07303836089978623	-0.14259618911417432	-0.14024557249273786	-0.14024557249273786	-0.5895026454632832	-0.42556152446078693	-0.42556152446078693	-0.5895026454824361	0.22603049139668777	0.22603049139668785
ivresse	0.006666666666666667	0.012698412698412698	0.008	0.012698412698412698	0.01061946902654867	-0.006031746031746031	-0.07303836089978627	-0.07303836089978623	-0.14231752395873237	-0.13796035776449797	-0.13796035776449797	-0.5895026454632832	-0.42556152446078693	-0.42556152446078693	-0.589502645480752	0.22581045360375343	0.22581045360375354
enchaîné	0.0013333333333333333	0.007407407407407408	0.0013333333333333335	0.007407407407407408	0.00471976401179941	-0.006074074074074075	-0.07423282011071022	-0.07423282011071022	-0.14267978866080688	-0.14178205488144405	-0.14178205488144405	-0.5895026454891498	-0.42540189442999854	-0.42540189442999854	-0.5895026454963902	0.22614099950136599	0.22614099950136607
aliment	0.0013333333333333333	0.007407407407407408	0.0013333333333333335	0.009523809523809525	0.0058997050147492625	-0.006074074074074075	-0.07423282011071022	-0.07423282011071022	-0.14323711897169078	-0.14655325399155733	-0.1465532539915574	-0.5895026454891498	-0.42540189442999854	-0.42540189442999854	-0.5895026454977802	0.22659544630992284	0.22659544630992295
laisser	0.0013333333333333333	0.007407407407407408	0.0013333333333333335	0.007407407407407408	0.00471976401179941	-0.006074074074074075	-0.07423282011071022	-0.07423282011071022	-0.14267978866080688	-0.14178205488144405	-0.14178205488144405	-0.5895026454891498	-0.42540189442999854	-0.42540189442999854	-0.5895026454963902	0.22614099950136599	0.22614099950136607
nil	0.0013333333333333333	0.007407407407407408	0.0013333333333333335	0.007407407407407408	0.00471976401179941	-0.006074074074074075	-0.07423282011071022	-0.07423282011071022	-0.14267978866080688	-0.14178205488144405	-0.14178205488144405	-0.5895026454891498	-0.42540189442999854	-0.42540189442999854	-0.5895026454963902	0.22614099950136599	0.22614099950136607
adultère	0.0013333333333333333	0.007407407407407408	0.0013333333333333335	0.008465608465608466	0.005309734513274336	-0.006074074074074075	-0.07423282011071022	-0.07423282011071022	-0.14295845381624883	-0.14417929169211466	-0.14417929169211469	-0.5895026454891498	-0.42540189442999854	-0.42540189442999854	-0.589502645497172	0.2263683333517776	0.2263683333517777
cyrus	0.0013333333333333333	0.007407407407407408	0.0013333333333333335	0.008465608465608466	0.005309734513274336	-0.006074074074074075	-0.07423282011071022	-0.07423282011071022	-0.14295845381624883	-0.14417929169211466	-0.14417929169211469	-0.5895026454891498	-0.42540189442999854	-0.42540189442999854	-0.589502645497172	0.2263683333517776	0.2263683333517777
impatience	0.06266666666666666	0.06878306878306878	0.08533333333333334	0.06984126984126986	0.07669616519174041	-0.006116402116402117	-0.06629886030630455	-0.06629886030630448	-0.13700059279289997	-0.10620361603263365	-0.10620361603263369	-0.5895026454343368	-0.426355883888868	-0.426355883888868	-0.5895026454601854	0.2223596578457974	0.2223596578457975
félicité	0.02666666666666667	0.0328042328042328	0.029333333333333336	0.03280423280423281	0.0312684365781711	-0.006137566137566133	-0.07017448004479278	-0.07017448004479285	-0.1419942723784197	-0.13402339016458653	-0.13402339016458653	-0.5895026454416975	-0.4258756396274673	-0.4258756396274673	-0.5895026454715708	0.22548973424109875	0.22548973424109883
ombrage	0.016	0.022222222222222223	0.017333333333333336	0.023280423280423283	0.020648967551622422	-0.006222222222222223	-0.07201193546857183	-0.07201193546857189	-0.14264634884215385	-0.1396374034062093	-0.1396374034062094	-0.5895026454486629	-0.4256219660025931	-0.42562196600259306	-0.5895026454767713	0.2260169076474563	0.2260169076474564
calomnie	0.010666666666666666	0.016931216931216932	0.010666666666666668	0.016931216931216932	0.01415929203539823	-0.006264550264550266	-0.07305942717716878	-0.0730594271771687	-0.14272994838878644	-0.14101169559386045	-0.1410116955938604	-0.5895026454554108	-0.42547955908651336	-0.42547955908651336	-0.589502645480752	0.22611915633697188	0.22611915633697197
appas	0.144	0.15026455026455027	0.16666666666666666	0.1851851851851852	0.1769911504424779	-0.006264550264550278	-0.061993133150000254	-0.06199313315000026	-0.14595689088880423	-0.14396450023178078	-0.14396450023178078	-0.5895026454307956	-0.4267924958742569	-0.4267924958742569	-0.5895026454713691	0.22751753662730828	0.2275175366273084
égalité	0.005333333333333333	0.01164021164021164	0.005333333333333334	0.01164021164021164	0.008849557522123895	-0.006306878306878307	-0.07420959551363457	-0.07420959551363455	-0.14274109499500412	-0.14176680740249117	-0.14176680740249117	-0.5895026454682929	-0.425324872363753	-0.425324872363753	-0.5895026454867229	0.22616266193741438	0.2261626619374145
chant	0.005333333333333333	0.01164021164021164	0.006666666666666666	0.012698412698412698	0.010029498525073748	-0.006306878306878307	-0.07420959551363457	-0.07420959551363455	-0.1426686420545892	-0.14099786510113074	-0.14099786510113071	-0.5895026454682929	-0.425324872363753	-0.425324872363753	-0.5895026454844009	0.22609610359682952	0.22609610359682963
potentat	0.005333333333333333	0.01164021164021164	0.006666666666666666	0.01164021164021164	0.00943952802359882	-0.006306878306878307	-0.07420959551363457	-0.07420959551363455	-0.14238997689914726	-0.13869109142508232	-0.13869109142508235	-0.5895026454682929	-0.425324872363753	-0.425324872363753	-0.5895026454827423	0.2258746633576758	0.22587466335767592
crédulité	0.005333333333333333	0.01164021164021164	0.005333333333333334	0.01164021164021164	0.008849557522123894	-0.006306878306878307	-0.07420959551363457	-0.07420959551363455	-0.14274109499500412	-0.14176680740249117	-0.14176680740249117	-0.5895026454682929	-0.425324872363753	-0.425324872363753	-0.5895026454867229	0.22616266193741438	0.2261626619374145
donner	0.005333333333333333	0.01164021164021164	0.005333333333333334	0.01164021164021164	0.008849557522123894	-0.006306878306878307	-0.07420959551363457	-0.07420959551363455	-0.14274109499500412	-0.14176680740249117	-0.14176680740249117	-0.5895026454682929	-0.425324872363753	-0.425324872363753	-0.5895026454867229	0.22616266193741438	0.2261626619374145
fortune	0.236	0.24232804232804234	0.31333333333333335	0.3121693121693122	0.31268436578171094	-0.006328042328042349	-0.05950074562453303	-0.05950074562453302	-0.14077371899758398	-0.12685828017348494	-0.12685828017348494	-0.5895026454296277	-0.4269522365038868	-0.4269522365038868	-0.5895026454677643	0.2246715289424143	0.22467152894241438
palmis	0.0	0.006349206349206349	0.0	0.008465608465608466	0.00471976401179941	-0.006349206349206349	-0.07547832166783766	-0.07547832166783776	-0.1433095719121057	-0.14741796415416142	-0.14741796415416145	-0.5895026455026454	-0.42515613080015957	-0.4251561308001595	-0.5895026455026454	0.22666765218916907	0.22666765218916918
sinorix	0.0	0.006349206349206349	0.0	0.008465608465608466	0.00471976401179941	-0.006349206349206349	-0.07547832166783766	-0.07547832166783776	-0.1433095719121057	-0.14741796415416142	-0.14741796415416145	-0.5895026455026454	-0.42515613080015957	-0.4251561308001595	-0.5895026455026454	0.22666765218916907	0.22666765218916918
étéocle	0.0	0.006349206349206349	0.0	0.007407407407407408	0.004129793510324484	-0.006349206349206349	-0.07547832166783766	-0.07547832166783776	-0.14303090675666374	-0.1450207273434908	-0.1450207273434908	-0.5895026455026454	-0.42515613080015957	-0.4251561308001595	-0.5895026455026454	0.2264390030738459	0.226439003073846
régulus	0.0	0.006349206349206349	0.0	0.012698412698412698	0.007079646017699115	-0.006349206349206349	-0.07547832166783766	-0.07547832166783776	-0.1444242325338735	-0.15677857879477486	-0.15677857879477486	-0.5895026455026454	-0.42515613080015957	-0.4251561308001595	-0.5895026455026454	0.22758013647568417	0.22758013647568426
européen	0.0	0.006349206349206349	0.0	0.008465608465608466	0.00471976401179941	-0.006349206349206349	-0.07547832166783766	-0.07547832166783776	-0.1433095719121057	-0.14741796415416142	-0.14741796415416145	-0.5895026455026454	-0.42515613080015957	-0.4251561308001595	-0.5895026455026454	0.22666765218916907	0.22666765218916918
étouffe	0.0	0.006349206349206349	0.0	0.006349206349206349	0.0035398230088495575	-0.006349206349206349	-0.07547832166783766	-0.07547832166783776	-0.1427522416012218	-0.14259975512899636	-0.14259975512899642	-0.5895026455026454	-0.42515613080015957	-0.4251561308001595	-0.5895026455026454	0.22621012045817646	0.22621012045817657
imprécation	0.0	0.006349206349206349	0.0	0.007407407407407408	0.004129793510324484	-0.006349206349206349	-0.07547832166783766	-0.07547832166783776	-0.14303090675666374	-0.1450207273434908	-0.1450207273434908	-0.5895026455026454	-0.42515613080015957	-0.4251561308001595	-0.5895026455026454	0.2264390030738459	0.226439003073846
phrygie	0.0	0.006349206349206349	0.0	0.008465608465608466	0.00471976401179941	-0.006349206349206349	-0.07547832166783766	-0.07547832166783776	-0.1433095719121057	-0.14741796415416142	-0.14741796415416145	-0.5895026455026454	-0.42515613080015957	-0.4251561308001595	-0.5895026455026454	0.22666765218916907	0.22666765218916918
iphigénie	0.0	0.006349206349206349	0.0	0.012698412698412698	0.007079646017699115	-0.006349206349206349	-0.07547832166783766	-0.07547832166783776	-0.1444242325338735	-0.15677857879477486	-0.15677857879477486	-0.5895026455026454	-0.42515613080015957	-0.4251561308001595	-0.5895026455026454	0.22758013647568417	0.22758013647568426
phrygien	0.0	0.006349206349206349	0.0	0.008465608465608466	0.00471976401179941	-0.006349206349206349	-0.07547832166783766	-0.07547832166783776	-0.1433095719121057	-0.14741796415416142	-0.14741796415416145	-0.5895026455026454	-0.42515613080015957	-0.4251561308001595	-0.5895026455026454	0.22666765218916907	0.22666765218916918
consulat	0.0	0.006349206349206349	0.0	0.006349206349206349	0.0035398230088495575	-0.006349206349206349	-0.07547832166783766	-0.07547832166783776	-0.1427522416012218	-0.14259975512899636	-0.14259975512899642	-0.5895026455026454	-0.42515613080015957	-0.4251561308001595	-0.5895026455026454	0.22621012045817646	0.22621012045817657
