March	NP0	march
cochineal	NN1	cochineal
over	PRP	over
her	DPS	she
evening	NN1	evening
frock	NN1	frock
when	CJS	when
she	PNP	she
steals	VVZ	steal
round	AVP	round
with	PRP	with
her	DPS	she
phosphorus	NN1	phosphorus
bottle	NN1	bottle
and	CJC	and
her	DPS	she
supernatural	AJ0	supernatural
platitude	NN1	platitude
?	SENT	?
There	EX0	there
would	VM0	would
be	VBI	be
a	AT0	a
scene	NN1	scene
,	PUN	,
and	CJC	and
you	PNP	you
would	VM0	would
be	VBI	be
looked	VVN	look
upon	PRP	upon
as	PRP	as
a	AT0	a
brute	NN1	brute
.	SENT	.
So	AV0	so
you	PNP	you
have	VHB	have
your	DPS	you
choice	NN1	choice
of	PRF	of
being	VBG	be
that	DT0	that
or	CJC	or
a	AT0	a
dupe	NN1	dupe
.	SENT	.
I	PNP	i
was	VBD	be
in	PRP	in
no	AT0	no
very	AV0	very
good	AJ0	good
humor	NN1	humor
as	CJS	as
I	PNP	i
followed	VVD	follow
Wilson	NP0	wilson
to	PRP	to
the	AT0	the
replaced-dns	NN2	replaced-dns
"<repdns text=""lady.Any"" />"
one	PNI	one
less	AV0	less
like	PRP	like
my	DPS	i
idea	NN1	idea
of	PRF	of
a	AT0	a
West	NP0	west
Indian	NP0	indian
could	VM0	could
not	XX0	not
be	VBI	be
imagined	VVN	imagine|imagined
.	SENT	.
She	PNP	she
was	VBD	be
a	AT0	a
small	AJ0	small
,	PUN	,
frail	AJ0	frail
creature	NN1	creature
,	PUN	,
well	AV0	well
over	PRP	over
forty	CRD	forty
,	PUN	,
I	PNP	i
should	VM0	should
say	VVI	say
,	PUN	,
with	PRP	with
a	AT0	a
pale	AJ0	pale
,	PUN	,
peaky	AJ0	peaky
face	NN1	face
,	PUN	,
and	CJC	and
hair	NN1	hair
of	PRF	of
a	AT0	a
very	AV0	very
light	AJ0	light
shade	NN1	shade
of	PRF	of
chestnut	NN1	chestnut
.	SENT	.
Her	DPS	she
presence	NN1	presence
was	VBD	be
insignificant	AJ0	insignificant
and	CJC	and
her	DPS	she
manner	NN1	manner
retiring	VVG	retiring|retire
.	SENT	.
In	PRP	in
any	DT0	any
group	NN1	group
of	PRF	of
ten	CRD	ten
women	NN2	woman
she	PNP	she
would	VM0	would
have	VHI	have
been	VBN	be
the	AT0	the
last	ORD	last
whom	PNQ	whom
one	PNI	one
would	VM0	would
have	VHI	have
picked	VVN	pick
out	AVP	out
.	SENT	.
Her	DPS	she
eyes	NN2	eye
were	VBD	be
perhaps	AV0	perhaps
her	DPS	she
most	AV0	most
remarkable	AJ0	remarkable
,	PUN	,
and	CJC	and
also	AV0	also
,	PUN	,
I	PNP	i
am	VBB	be
compelled	VVN	compel
to	TO0	to
say	VVI	say
,	PUN	,
her	DPS	she
least	AV0	least
pleasant	AJ0	pleasant
,	PUN	,
feature	NN1	feature
.	SENT	.
They	PNP	they
were	VBD	be
gray	AJ0	gray
in	PRP	in
color	NN1	color
,	PUN	,
---	AJ0	---
gray	NN1	gray
with	PRP	with
a	AT0	a
shade	NN1	shade
of	PRF	of
green	NN1	green
,	PUN	,
---	NN1	---
and	CJC	and
their	DPS	they
expression	NN1	expression
struck	VVD	strike
me	PNP	i
as	CJS	as
being	VBG	be
decidedly	AV0	decidedly
furtive	AJ0	furtive
.	SENT	.
I	PNP	i
wonder	VVB	wonder
if	CJS	if
furtive	AJ0	furtive
is	VBZ	be
the	AT0	the
word	NN1	word
,	PUN	,
or	CJC	or
should	VM0	should
I	PNP	i
have	VHI	have
said	VVN	say
fierce	AJ0	fierce
?	SENT	?
On	PRP	on
second	ORD	second
thoughts	NN2	thought
,	PUN	,
feline	NN1	feline
would	VM0	would
have	VHI	have
expressed	VVN	express|expressed
it	PNP	it
better	AJC	good
.	SENT	.
A	AT0	a
crutch	NN1	crutch
leaning	VVG	lean|leaning
against	PRP	against
the	AT0	the
wall	NN1	wall
told	VVD	tell|told
me	PNP	i
what	DTQ	what
was	VBD	be
painfully	AV0	painfully
evident	AJ0	evident
when	CJS	when
she	PNP	she
rose	VVD	rise|rose
:	PUN	:
that	DT0	that
one	CRD	one
of	PRF	of
her	DPS	she
legs	NN2	leg
was	VBD	be
replaced-dns	NN2	replaced-dns
"<repdns text=""crippled.So"" />"
I	PNP	i
was	VBD	be
introduced	VVN	introduce|introduced
to	PRP	to
Miss	NP0	miss
Penclosa	NP0	Penclosa
,	PUN	,
and	CJC	and
it	PNP	it
did	VDD	do
not	XX0	not
escape	VVI	escape
me	PNP	i
that	CJT	that
as	CJS	as
my	DPS	i
name	NN1	name
was	VBD	be
mentioned	VVN	mention
she	PNP	she
glanced	VVD	glance
across	AV0	across
at	PRP	at
Agatha	NP0	agatha
.	SENT	.
Wilson	NP0	wilson
had	VHD	have
evidently	AV0	evidently
been	VBN	be
talking	VVG	talk|talking
.	SENT	.
And	CJC	and
presently	AV0	presently
,	PUN	,
no	AT0	no
doubt	NN1	doubt
,	PUN	,
thought	VVD	think
I	PNP	i
,	PUN	,
she	PNP	she
will	VM0	will
inform	VVI	inform
me	PNP	i
by	PRP	by
occult	NN1	occult
means	VVZ	mean
that	CJT	that
I	PNP	i
am	VBB	be
engaged	VVN	engage|engaged
to	PRP	to
a	AT0	a
young	AJ0	young
lady	NN1	lady
with	PRP	with
wheat-ears	NN2	wheat-ears
in	PRP	in
her	DPS	she
hair	NN1	hair
.	SENT	.
I	PNP	i
wondered	VVD	wonder
how	AVQ	how
much	AV0	much
more	AV0	more
Wilson	NP0	wilson
had	VHD	have
been	VBN	be
telling	VVG	tell|telling
her	PNP	she
about	PRP	about
me	PNP	i
.	SENT	.
""""	PUQ	""""
Professor	NP0	professor
Gilroy	NP0	gilroy
is	VBZ	be
a	AT0	a
terrible	AJ0	terrible
sceptic	NN1	sceptic
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
he	PNP	he
;	PUN	;
""""	PUQ	""""
I	PNP	i
hope	VVB	hope
,	PUN	,
Miss	NP0	miss
Penclosa	NP0	Penclosa
,	PUN	,
that	CJT	that
you	PNP	you
will	VM0	will
be	VBI	be
able	AJ0	able
to	TO0	to
convert	VVI	convert
him	PNP	he
.	SENT	.
""""	PUQ	""""
She	PNP	she
looked	VVD	look
keenly	AV0	keenly
up	AVP	up
at	PRP	at
me	PNP	i
.	SENT	.
""""	PUQ	""""
Professor	NP0	professor
Gilroy	NP0	gilroy
is	VBZ	be
quite	AV0	quite
right	AJ0	right
to	TO0	to
be	VBI	be
sceptical	AJ0	sceptical
if	CJS	if
he	PNP	he
has	VHZ	have
not	XX0	not
seen	VVN	see
any	DT0	any
thing	NN1	thing
convincing	AJ0	convincing|convince
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
she	PNP	she
.	SENT	.
""""	PUQ	""""
I	PNP	i
should	VM0	should
have	VHI	have
thought	VVN	think
,	PUN	,
""""	PUQ	""""
she	PNP	she
added	VVD	add|added
,	PUN	,
""""	PUQ	""""
that	CJT	that
you	PNP	you
would	VM0	would
yourself	PNX	yourself
have	VHI	have
been	VBN	be
an	AT0	an
excellent	AJ0	excellent
subject	NN1	subject
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
For	PRP	for
what	DTQ	what
,	PUN	,
may	VM0	may
I	PNP	i
ask	VVI	ask
?	SENT	?
""""	PUQ	""""
said	VVD	say|said
I	PNP	i
.	SENT	.
""""	PUQ	""""
Well	AV0	well
,	PUN	,
for	PRP	for
mesmerism	NN1	mesmerism
,	PUN	,
for	PRP	for
example	NN1	example
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
My	DPS	i
experience	NN1	experience
has	VHZ	have
been	VBN	be
that	CJT	that
mesmerists	NN2	mesmerists
go	VVB	go
for	PRP	for
their	DPS	they
subjects	NN2	subject
to	PRP	to
those	DT0	those
who	PNQ	who
are	VBB	be
mentally	AV0	mentally
unsound	AJ0	unsound
.	SENT	.
All	DT0	all
their	DPS	they
results	NN2	result
are	VBB	be
vitiated	VVN	vitiate
,	PUN	,
as	CJS	as
it	PNP	it
seems	VVZ	seem
to	PRP	to
me	PNP	i
,	PUN	,
by	PRP	by
the	AT0	the
fact	NN1	fact
that	CJT	that
they	PNP	they
are	VBB	be
dealing	VVG	deal|dealing
with	PRP	with
abnormal	AJ0	abnormal
organisms	NN2	organism
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Which	DTQ	which
of	PRF	of
these	DT0	these
ladies	NN2	lady
would	VM0	would
you	PNP	you
say	VVI	say
possessed	VVN	possess
a	AT0	a
normal	AJ0	normal
organism	NN1	organism
?	SENT	?
""""	PUQ	""""
she	PNP	she
asked	VVD	ask
.	SENT	.
""""	PUQ	""""
I	PNP	i
should	VM0	should
like	VVI	like
you	PNP	you
to	TO0	to
select	VVI	select
the	AT0	the
one	PNI	one
who	PNQ	who
seems	VVZ	seem
to	PRP	to
you	PNP	you
to	TO0	to
have	VHI	have
the	AT0	the
best	AJS	good
balanced	AJ0	balanced|balance
mind	NN1	mind
.	SENT	.
Should	VM0	should
we	PNP	we
say	VVI	say
the	AT0	the
girl	NN1	girl
in	PRP	in
pink	AJ0	pink
and	CJC	and
white	AJ0	white
?	SENT	?
---	AJ0	---
Miss	NP0	miss
Agatha	NP0	agatha
Marden	NP0	marden
,	PUN	,
I	PNP	i
think	VVB	think
the	AT0	the
name	NN1	name
is	VBZ	be
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Yes	ITJ	yes
,	PUN	,
I	PNP	i
should	VM0	should
attach	VVI	attach
weight	NN1	weight
to	PRP	to
any	DT0	any
results	NN2	result
from	PRP	from
her	PNP	she
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
I	PNP	i
have	VHB	have
never	AV0	never
tried	VVN	try|tried
how	AVQ	how
far	AV0	far
she	PNP	she
is	VBZ	be
impressionable	AJ0	impressionable
.	SENT	.
Of	PRF	of
course	NN1	course
some	DT0	some
people	NN0	people
respond	VVB	respond
much	AV0	much
more	AV0	more
rapidly	AV0	rapidly
than	CJS	than
others	NN2	other
.	SENT	.
May	VM0	may
I	PNP	i
ask	VVI	ask
how	AVQ	how
far	AV0	far
your	DPS	you
scepticism	NN1	scepticism
extends	VVZ	extend
?	SENT	?
I	PNP	i
suppose	VVB	suppose
that	CJT	that
you	PNP	you
admit	VVB	admit
the	AT0	the
mesmeric	AJ0	mesmeric
sleep	NN1	sleep
and	CJC	and
the	AT0	the
power	NN1	power
of	PRF	of
suggestion	NN1	suggestion
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
I	PNP	i
admit	VVB	admit
nothing	PNI	nothing
,	PUN	,
Miss	NP0	miss
Penclosa	NP0	Penclosa
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Dear	ITJ	dear
me	PNP	i
,	PUN	,
I	PNP	i
thought	VVD	think
science	NN1	science
had	VHD	have
got	VVN	get
further	AJC	far
than	CJS	than
that	DT0	that
.	SENT	.
Of	PRF	of
course	NN1	course
I	PNP	i
know	VVB	know
nothing	PNI	nothing
about	PRP	about
the	AT0	the
scientific	AJ0	scientific
side	NN1	side
of	PRF	of
it	PNP	it
.	SENT	.
I	PNP	i
only	AV0	only
know	VVB	know
what	DTQ	what
I	PNP	i
can	VM0	can
do	VDI	do
.	SENT	.
You	PNP	you
see	VVB	see
the	AT0	the
girl	NN1	girl
in	PRP	in
red	AJ0	red
,	PUN	,
for	PRP	for
example	NN1	example
,	PUN	,
over	AVP	over
near	PRP	near
the	AT0	the
Japanese	AJ0	japanese
jar	NN1	jar
.	SENT	.
I	PNP	i
shall	VM0	shall
will	NN1	will
that	CJT	that
she	PNP	she
come	VVB	come
across	AV0	across
to	PRP	to
us	PNP	we
.	SENT	.
""""	PUQ	""""
She	PNP	she
bent	VVD	bend|bent
forward	AV0	forward
as	CJS	as
she	PNP	she
spoke	VVD	speak
and	CJC	and
dropped	VVD	drop
her	DPS	she
fan	NN1	fan
upon	PRP	upon
the	AT0	the
floor	NN1	floor
.	SENT	.
The	AT0	the
girl	NN1	girl
whisked	VVD	whisk
round	AVP	round
and	CJC	and
came	VVD	come
straight	AV0	straight
toward	PRP	toward
us	PNP	we
,	PUN	,
with	PRP	with
an	AT0	an
enquiring	AJ0	enquiring|enquire
look	NN1	look
upon	PRP	upon
her	DPS	she
face	NN1	face
,	PUN	,
as	CJS	as
if	CJS	if
some	DT0	some
one	PNI	one
had	VHD	have
called	VVN	call|called
her	PNP	she
.	SENT	.
""""	PUQ	""""
What	DTQ	what
do	VDB	do
you	PNP	you
think	VVI	think
of	PRF	of
that	DT0	that
,	PUN	,
Gilroy	NP0	gilroy
?	SENT	?
""""	PUQ	""""
cried	VVD	cry
Wilson	NP0	wilson
,	PUN	,
in	PRP	in
a	AT0	a
kind	NN1	kind
of	PRF	of
ecstasy.I.	NN1	ecstasy.I.
did	VDD	do
not	XX0	not
dare	VVI	dare
to	TO0	to
tell	VVI	tell
him	PNP	he
what	DTQ	what
I	PNP	i
thought	VVD	think
of	PRF	of
it	PNP	it
.	SENT	.
To	PRP	to
me	PNP	i
it	PNP	it
was	VBD	be
the	AT0	the
most	AV0	most
barefaced	AJ0	barefaced
,	PUN	,
shameless	AJ0	shameless
piece	NN1	piece
of	PRF	of
imposture	NN1	imposture
that	CJT	that
I	PNP	i
had	VHD	have
ever	AV0	ever
witnessed	VVN	witness
.	SENT	.
The	AT0	the
collusion	NN1	collusion
and	CJC	and
the	AT0	the
signal	NN1	signal
had	VHD	have
really	AV0	really
been	VBN	be
too	AV0	too
obvious	AJ0	obvious
.	SENT	.
""""	PUQ	""""
Professor	NP0	professor
Gilroy	NP0	gilroy
is	VBZ	be
not	XX0	not
satisfied	AJ0	satisfied|satisfy
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
she	PNP	she
,	PUN	,
glancing	VVG	glance
up	AVP	up
at	PRP	at
me	PNP	i
with	PRP	with
her	DPS	she
strange	AJ0	strange
little	AJ0	little
eyes	NN2	eye
.	SENT	.
""""	PUQ	""""
My	DPS	i
poor	AJ0	poor
fan	NN1	fan
is	VBZ	be
to	TO0	to
get	VVI	get
the	AT0	the
credit	NN1	credit
of	PRF	of
that	DT0	that
experiment	NN1	experiment
.	SENT	.
Well	AV0	well
,	PUN	,
we	PNP	we
must	VM0	must
try	VVI	try
something	PNI	something
else	AV0	else
.	SENT	.
Miss	NP0	miss
Marden	NP0	marden
,	PUN	,
would	VM0	would
you	PNP	you
have	VHI	have
any	DT0	any
objection	NN1	objection
to	PRP	to
my	DPS	i
putting	VVG	put|putting
you	PNP	you
off	AVP	off
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
Oh	ITJ	oh
,	PUN	,
I	PNP	i
should	VM0	should
love	VVI	love
it	PNP	it
!	SENT	!
""""	PUQ	""""
cried	VVD	cry
replaced-dns	NP0	replaced-dns
"<repdns text=""Agatha.By"" />"
this	DT0	this
time	NN1	time
all	DT0	all
the	AT0	the
company	NN1	company
had	VHD	have
gathered	VVN	gather|gathered
round	PRP	round
us	PNP	we
in	PRP	in
a	AT0	a
circle	NN1	circle
,	PUN	,
the	AT0	the
shirt-fronted	AJ0	shirt-fronted
men	NN2	man
,	PUN	,
and	CJC	and
the	AT0	the
white-throated	AJ0	white-throated
women	NN2	woman
,	PUN	,
some	DT0	some
awed	AJ0	awed
,	PUN	,
some	DT0	some
critical	AJ0	critical
,	PUN	,
as	CJS	as
though	CJS	though
it	PNP	it
were	VBD	be
something	PNI	something
between	PRP	between
a	AT0	a
religious	AJ0	religious
ceremony	NN1	ceremony
and	CJC	and
a	AT0	a
conjurer	NN1	conjurer
's	POS	's
entertainment	NN1	entertainment
.	SENT	.
A	AT0	a
red	AJ0	red
velvet	NN1	velvet
arm-chair	NN1	arm-chair
had	VHD	have
been	VBN	be
pushed	VVN	push
into	PRP	into
the	AT0	the
centre	NN1	centre
,	PUN	,
and	CJC	and
Agatha	NP0	agatha
lay	VVD	lie|lay
back	AVP	back
in	PRP	in
it	PNP	it
,	PUN	,
a	AT0	a
little	AV0	little
flushed	AJ0	flushed|flush
and	CJC	and
trembling	VVG	tremble|trembling
slightly	AV0	slightly
from	PRP	from
excitement	NN1	excitement
.	SENT	.
I	PNP	i
could	VM0	could
see	VVI	see
it	PNP	it
from	PRP	from
the	AT0	the
vibration	NN1	vibration
of	PRF	of
the	AT0	the
wheat-ears	NN2	wheat-ears
.	SENT	.
Miss	NP0	miss
Penclosa	NP0	Penclosa
rose	VVD	rise|rose
from	PRP	from
her	DPS	she
seat	NN1	seat
and	CJC	and
stood	VVD	stand
over	PRP	over
her	PNP	she
,	PUN	,
leaning	VVG	lean|leaning
upon	PRP	upon
her	DPS	she
replaced-dns	NN2	replaced-dns
"<repdns text=""crutch.And"" />"
there	EX0	there
was	VBD	be
a	AT0	a
change	NN1	change
in	PRP	in
the	AT0	the
woman	NN1	woman
.	SENT	.
She	PNP	she
no	AV0	no
longer	AV0	longer
seemed	VVD	seem
small	AJ0	small
or	CJC	or
insignificant	AJ0	insignificant
.	SENT	.
Twenty	CRD	twenty
years	NN2	year
were	VBD	be
gone	VVN	go
from	PRP	from
her	DPS	she
age	NN1	age
.	SENT	.
Her	DPS	she
eyes	NN2	eye
were	VBD	be
shining	AJ0	shining|shine
,	PUN	,
a	AT0	a
tinge	NN1	tinge
of	PRF	of
color	NN1	color
had	VHD	have
come	VVN	come
into	PRP	into
her	DPS	she
sallow	AJ0	sallow
cheeks	NN2	cheek
,	PUN	,
her	DPS	she
whole	AJ0	whole
figure	NN1	figure
had	VHD	have
expanded	VVN	expand|expanded
.	SENT	.
So	AV0	so
I	PNP	i
have	VHB	have
seen	VVN	see
a	AT0	a
dull-eyed	AJ0	dull-eyed
,	PUN	,
listless	AJ0	listless
lad	NN1	lad
change	NN1	change
in	PRP	in
an	AT0	an
instant	NN1	instant
into	PRP	into
briskness	NN1	briskness
and	CJC	and
life	NN1	life
when	CJS	when
given	VVN	give|given
a	AT0	a
task	NN1	task
of	PRF	of
which	DTQ	which
he	PNP	he
felt	VVD	feel
himself	PNX	himself
master	NN1	master
.	SENT	.
She	PNP	she
looked	VVD	look
down	AVP	down
at	PRP	at
Agatha	NP0	agatha
with	PRP	with
an	AT0	an
expression	NN1	expression
which	DTQ	which
I	PNP	i
resented	VVD	resent
from	PRP	from
the	AT0	the
bottom	NN1	bottom
of	PRF	of
my	DPS	i
soul	NN1	soul
---	NN1	---
the	AT0	the
expression	NN1	expression
with	PRP	with
which	DTQ	which
a	AT0	a
Roman	AJ0	roman
empress	NN1	empress
might	VM0	might
have	VHI	have
looked	VVN	look
at	PRP	at
her	DPS	she
kneeling	AJ0	kneeling|kneel
slave	NN1	slave
.	SENT	.
Then	AV0	then
with	PRP	with
a	AT0	a
quick	AJ0	quick
,	PUN	,
commanding	AJ0	commanding|command
gesture	NN1	gesture
she	PNP	she
tossed	VVD	toss
up	AVP	up
her	DPS	she
arms	NN2	arm
and	CJC	and
swept	VVD	sweep|swept
them	PNP	they
slowly	AV0	slowly
down	AVP	down
in	PRP	in
front	NN1	front
of	PRF	of
her.I.	NN1	her.I.
was	VBD	be
watching	VVG	watch
Agatha	NP0	agatha
narrowly	AV0	narrowly
.	SENT	.
During	PRP	during
three	CRD	three
passes	NN2	pass
she	PNP	she
seemed	VVD	seem
to	TO0	to
be	VBI	be
simply	AV0	simply
amused	AJ0	amused|amuse
.	SENT	.
At	PRP	at
the	AT0	the
fourth	ORD	fourth
I	PNP	i
observed	VVD	observe
a	AT0	a
slight	AJ0	slight
glazing	NN1	glazing|glaze
of	PRF	of
her	DPS	she
eyes	NN2	eye
,	PUN	,
accompanied	VVN	accompany
by	PRP	by
some	DT0	some
dilation	NN1	dilation
of	PRF	of
her	DPS	she
pupils	NN2	pupil
.	SENT	.
At	PRP	at
the	AT0	the
sixth	ORD	sixth
there	EX0	there
was	VBD	be
a	AT0	a
momentary	AJ0	momentary
rigor	NN1	rigor
.	SENT	.
At	PRP	at
the	AT0	the
seventh	ORD	seventh
her	DPS	she
lids	NN2	lid
began	VVD	begin
to	TO0	to
droop	VVI	droop
.	SENT	.
At	PRP	at
the	AT0	the
tenth	ORD	tenth
her	DPS	she
eyes	NN2	eye
were	VBD	be
closed	VVN	close|closed
,	PUN	,
and	CJC	and
her	DPS	she
breathing	NN1	breathing|breathe
was	VBD	be
slower	AJC	slow
and	CJC	and
fuller	AJC	full
than	CJS	than
usual	AJ0	usual
.	SENT	.
I	PNP	i
tried	VVD	try|tried
as	CJS	as
I	PNP	i
watched	VVD	watch
to	TO0	to
preserve	VVI	preserve
my	DPS	i
scientific	AJ0	scientific
calm	NN1	calm
,	PUN	,
but	CJC	but
a	AT0	a
foolish	AJ0	foolish
,	PUN	,
causeless	AJ0	causeless
agitation	NN1	agitation
convulsed	VVD	convulse
me	PNP	i
.	SENT	.
I	PNP	i
trust	VVB	trust
that	CJT	that
I	PNP	i
hid	VVD	hide
it	PNP	it
,	PUN	,
but	CJC	but
I	PNP	i
felt	VVD	feel
as	PRP	as
a	AT0	a
child	NN1	child
feels	VVZ	feel
in	PRP	in
the	AT0	the
dark	NN1	dark
.	SENT	.
I	PNP	i
could	VM0	could
not	XX0	not
have	VHI	have
believed	VVN	believe
that	CJT	that
I	PNP	i
was	VBD	be
still	AV0	still
open	AJ0	open
to	PRP	to
such	DT0	such
weakness	NN1	weakness
.	SENT	.
""""	PUQ	""""
She	PNP	she
is	VBZ	be
in	PRP	in
the	AT0	the
trance	NN1	trance
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
Miss	NP0	miss
Penclosa	NP0	Penclosa
.	SENT	.
""""	PUQ	""""
She	PNP	she
is	VBZ	be
sleeping	AJ0	sleeping|sleep
!	SENT	!
""""	PUQ	""""
I	PNP	i
cried	VVD	cry
.	SENT	.
""""	PUQ	""""
Wake	VVB	wake
her	PNP	she
,	PUN	,
then	AV0	then
!	SENT	!
""""	PUQ	""""
I	PNP	i
pulled	VVD	pull|pulled
her	PNP	she
by	PRP	by
the	AT0	the
arm	NN1	arm
and	CJC	and
shouted	VVD	shout|shouted
in	PRP	in
her	DPS	she
ear	NN1	ear
.	SENT	.
She	PNP	she
might	VM0	might
have	VHI	have
been	VBN	be
dead	AJ0	dead
for	PRP	for
all	DT0	all
the	AT0	the
impression	NN1	impression
that	CJT	that
I	PNP	i
could	VM0	could
make	VVI	make
.	SENT	.
Her	DPS	she
body	NN1	body
was	VBD	be
there	AV0	there
on	PRP	on
the	AT0	the
velvet	NN1	velvet
chair	NN1	chair
.	SENT	.
Her	DPS	she
organs	NN2	organ
were	VBD	be
acting	VVG	act|acting
---	AJ0	---
her	DPS	she
heart	NN1	heart
,	PUN	,
her	DPS	she
lungs	NN2	lung
.	SENT	.
But	CJC	but
her	DPS	she
soul	NN1	soul
!	SENT	!
It	PNP	it
had	VHD	have
slipped	VVN	slip|slipped
from	PRP	from
beyond	PRP	beyond
our	DPS	we
ken	NN1	ken
.	SENT	.
Whither	AVQ	whither
had	VHD	have
it	PNP	it
gone	VVN	go
?	SENT	?
What	DTQ	what
power	NN1	power
had	VHD	have
dispossessed	VVN	dispossess
it	PNP	it
?	SENT	?
I	PNP	i
was	VBD	be
puzzled	AJ0	puzzled|puzzle
and	CJC	and
disconcerted	AJ0	disconcerted|disconcert
.	SENT	.
""""	PUQ	""""
So	AV0	so
much	AV0	much
for	PRP	for
the	AT0	the
mesmeric	AJ0	mesmeric
sleep	NN1	sleep
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
Miss	NP0	miss
Penclosa	NP0	Penclosa
.	SENT	.
""""	PUQ	""""
As	AV0	as
regards	VVZ	regard|regards
suggestion	NN1	suggestion
,	PUN	,
whatever	DTQ	whatever
I	PNP	i
may	VM0	may
suggest	VVI	suggest
Miss	NP0	miss
Marden	NP0	marden
will	VM0	will
infallibly	AV0	infallibly
do	VDI	do
,	PUN	,
whether	CJS	whether
it	PNP	it
be	VBB	be
now	AV0	now
or	CJC	or
after	CJS	after
she	PNP	she
has	VHZ	have
awakened	VVN	awaken
from	PRP	from
her	DPS	she
trance	NN1	trance
.	SENT	.
Do	VDB	do
you	PNP	you
demand	VVI	demand
proof	NN1	proof
of	PRF	of
it	PNP	it
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
Certainly	AV0	certainly
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
I	PNP	i
.	SENT	.
""""	PUQ	""""
You	PNP	you
shall	VM0	shall
have	VHI	have
it	PNP	it
.	SENT	.
""""	PUQ	""""
I	PNP	i
saw	VVD	see
a	AT0	a
smile	NN1	smile
pass	NN1	pass
over	PRP	over
her	DPS	she
face	NN1	face
,	PUN	,
as	CJS	as
though	CJS	though
an	AT0	an
amusing	AJ0	amusing|amuse
thought	NN1	thought
had	VHD	have
struck	VVN	strike
her	PNP	she
.	SENT	.
She	PNP	she
stooped	VVD	stoop|stooped
and	CJC	and
whispered	VVD	whisper|whispered
earnestly	AV0	earnestly
into	PRP	into
her	DPS	she
subject	NN1	subject
's	POS	's
ear	NN1	ear
.	SENT	.
Agatha	NP0	agatha
,	PUN	,
who	PNQ	who
had	VHD	have
been	VBN	be
so	AV0	so
deaf	AJ0	deaf
to	PRP	to
me	PNP	i
,	PUN	,
nodded	VVD	nod
her	DPS	she
head	NN1	head
as	CJS	as
she	PNP	she
listened	VVD	listen
.	SENT	.
""""	PUQ	""""
Awake	VVB	awake
!	SENT	!
""""	PUQ	""""
cried	VVD	cry
Miss	NP0	miss
Penclosa	NP0	Penclosa
,	PUN	,
with	PRP	with
a	AT0	a
sharp	AJ0	sharp
tap	NN1	tap
of	PRF	of
her	DPS	she
crutch	NN1	crutch
upon	PRP	upon
the	AT0	the
floor	NN1	floor
.	SENT	.
The	AT0	the
eyes	NN2	eye
opened	VVD	open|opened
,	PUN	,
the	AT0	the
glazing	NN1	glazing|glaze
cleared	VVD	clear
slowly	AV0	slowly
away	AV0	away
,	PUN	,
and	CJC	and
the	AT0	the
soul	NN1	soul
looked	VVD	look
out	AVP	out
once	AV0	once
more	AV0	more
after	PRP	after
its	DPS	it
strange	AJ0	strange
replaced-dns	NN2	replaced-dns
"<repdns text=""eclipse.We"" />"
went	VVD	go
away	AV0	away
early	AJ0	early
.	SENT	.
Agatha	NP0	agatha
was	VBD	be
none	PNI	none
the	AT0	the
worse	AJC	bad
for	PRP	for
her	DPS	she
strange	AJ0	strange
excursion	NN1	excursion
,	PUN	,
but	CJC	but
I	PNP	i
was	VBD	be
nervous	AJ0	nervous
and	CJC	and
unstrung	AJ0	unstrung
,	PUN	,
unable	AJ0	unable
to	TO0	to
listen	VVI	listen
to	PRP	to
or	CJC	or
answer	VVB	answer
the	AT0	the
stream	NN1	stream
of	PRF	of
comments	NN2	comment
which	DTQ	which
Wilson	NP0	wilson
was	VBD	be
pouring	VVG	pour|pouring
out	AVP	out
for	PRP	for
my	DPS	i
benefit	NN1	benefit
.	SENT	.
As	CJS	as
I	PNP	i
bade	VVD	bid
her	DPS	she
good-night	NN1	good-night
Miss	NP0	miss
Penclosa	NP0	Penclosa
slipped	VVD	slip|slipped
a	AT0	a
piece	NN1	piece
of	PRF	of
paper	NN1	paper
into	PRP	into
my	DPS	i
hand	NN1	hand
.	SENT	.
""""	PUQ	""""
Pray	VVB	pray
forgive	VVB	forgive
me	PNP	i
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
she	PNP	she
,	PUN	,
""""	PUQ	""""
if	CJS	if
I	PNP	i
take	VVB	take
means	NN0	means
to	TO0	to
overcome	VVI	overcome
your	DPS	you
scepticism	NN1	scepticism
.	SENT	.
Open	VVB	open
this	DT0	this
note	NN1	note
at	PRP	at
ten	CRD	ten
